invoice_no,stock_code,description,category,quantity,invoice_date,unit_price_GBP,revenue_GBP,customer_id,country,current_stock,reorder_point,lead_time_days,stock_status
584541,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2010-05-16,1.91,3.83,C18366,United Kingdom,280,35,16,Adequate
521440,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,24,2010-05-16,1.62,38.89,C13346,United Kingdom,163,71,12,Adequate
585418,S10004,LUNCH BAG RED RETROSPOT,Bags,48,2010-05-16,1.68,80.51,C12237,United Kingdom,154,86,9,Adequate
571646,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,4,2010-05-17,2.57,10.28,C17301,United Kingdom,188,34,9,Adequate
535843,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,4,2010-05-17,2.39,9.54,C18070,United Kingdom,144,62,16,Adequate
534553,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,4,2010-05-17,1.22,4.87,C11636,United Kingdom,108,85,6,Adequate
518870,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2010-05-17,1.73,6.92,C19049,United Kingdom,215,51,16,Adequate
545029,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,24,2010-05-17,1.29,30.92,C17981,Germany,108,85,6,Adequate
584835,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,2,2010-05-17,8.05,16.09,C11568,United Kingdom,196,86,18,Adequate
581706,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2010-05-18,1.72,1.72,C11651,United Kingdom,154,86,9,Adequate
540197,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,24,2010-05-18,3.33,79.97,C12376,United Kingdom,128,80,3,Adequate
537438,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,2,2010-05-18,4.21,8.41,C17668,United Kingdom,52,71,8,Low
563316,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,8,2010-05-18,1.26,10.07,C17708,United Kingdom,237,65,5,Adequate
523873,S10012,HAND WARMER UNION JACK,Gifts,2,2010-05-18,1.57,3.13,C11396,United Kingdom,254,60,3,Adequate
554307,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,36,2010-05-18,7.54,271.51,C13582,United Kingdom,196,86,18,Adequate
528039,S10003,PARTY BUNTING,Party,10,2010-05-18,4.83,48.34,C12822,United Kingdom,229,56,6,Adequate
527350,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,24,2010-05-18,1.3,31.19,C12529,United Kingdom,108,85,6,Adequate
568519,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,36,2010-05-18,1.65,59.47,C19769,United Kingdom,163,71,12,Adequate
556212,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2010-05-18,1.74,1.74,C15586,United Kingdom,154,86,9,Adequate
562435,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,3,2010-05-18,3.48,10.45,C10430,United Kingdom,128,80,3,Adequate
572454,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,6,2010-05-18,3.6,21.6,C13585,United Kingdom,52,71,8,Low
592100,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,10,2010-05-19,2.93,29.29,C16147,United Kingdom,28,22,3,Adequate
541487,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-05-19,1.59,3.17,C14432,United Kingdom,215,51,16,Adequate
573334,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,24,2010-05-19,2.57,61.77,C19310,United Kingdom,144,62,16,Adequate
524459,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2010-05-19,1.2,2.4,C17614,United Kingdom,237,65,5,Adequate
532705,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,12,2010-05-19,1.25,15.06,C14125,United Kingdom,108,85,6,Adequate
533490,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,4,2010-05-19,2.71,10.85,C19089,United Kingdom,189,53,4,Adequate
573216,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,4,2010-05-19,1.24,4.96,C19033,United Kingdom,108,85,6,Adequate
568593,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-05-19,1.86,5.59,C16271,United Kingdom,163,71,12,Adequate
547026,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,1,2010-05-19,2.41,2.41,C11887,France,188,34,9,Adequate
593775,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,3,2010-05-19,3.06,9.19,C18416,United Kingdom,275,90,18,Adequate
573396,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-05-19,3.1,9.3,C13345,Spain,28,22,3,Adequate
543260,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-05-19,1.31,3.94,C10407,United Kingdom,237,65,5,Adequate
593749,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,8,2010-05-19,3.05,24.44,C16820,Australia,275,90,18,Adequate
598941,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2010-05-19,1.21,3.62,C12205,United Kingdom,108,85,6,Adequate
553162,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,3,2010-05-19,4.34,13.03,C16550,United Kingdom,191,64,15,Adequate
596775,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,12,2010-05-19,1.28,15.39,C11192,United Kingdom,237,65,5,Adequate
594552,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,8,2010-05-19,4.65,37.19,C12391,United Kingdom,114,46,12,Adequate
546098,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,1,2010-05-19,1.69,1.69,C11422,Germany,163,71,12,Adequate
521493,S10004,LUNCH BAG RED RETROSPOT,Bags,10,2010-05-19,1.57,15.73,C16655,United Kingdom,154,86,9,Adequate
524435,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,48,2010-05-20,2.98,143.19,C13273,Australia,128,80,3,Adequate
588877,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,24,2010-05-20,8.43,202.41,C12042,United Kingdom,196,86,18,Adequate
533262,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,10,2010-05-20,1.19,11.89,C13659,United Kingdom,108,85,6,Adequate
546061,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,6,2010-05-20,2.57,15.44,C15728,United Kingdom,144,62,16,Adequate
576575,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,2,2010-05-20,2.73,5.46,C19385,Australia,189,53,4,Adequate
563020,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,6,2010-05-20,3.54,21.25,C12818,United Kingdom,275,90,18,Adequate
585717,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,6,2010-05-20,2.56,15.39,C19520,United Kingdom,144,62,16,Adequate
512765,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2010-05-20,1.86,3.73,C14177,United Kingdom,280,35,16,Adequate
576147,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,2,2010-05-20,2.13,4.25,C11316,United Kingdom,188,34,9,Adequate
520775,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2010-05-20,2.64,7.91,C16918,Belgium,189,53,4,Adequate
549469,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2010-05-20,1.3,7.78,C10878,United Kingdom,237,65,5,Adequate
571679,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,2,2010-05-20,1.91,3.82,C19253,United Kingdom,280,35,16,Adequate
546839,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2010-05-20,1.57,6.29,C16585,United Kingdom,215,51,16,Adequate
568008,S10004,LUNCH BAG RED RETROSPOT,Bags,12,2010-05-20,1.52,18.24,C13204,United Kingdom,154,86,9,Adequate
595034,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-05-21,1.66,3.32,C10594,United Kingdom,215,51,16,Adequate
527974,S10002,JUMBO BAG RED RETROSPOT,Bags,36,2010-05-21,1.41,50.77,C14280,United Kingdom,215,51,16,Adequate
528752,S10015,PINK CHERRY LIGHTS,Lighting,3,2010-05-21,6.55,19.65,C10667,United Kingdom,107,31,4,Adequate
556747,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,1,2010-05-21,4.62,4.62,C14644,United Kingdom,191,64,15,Adequate
541528,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2010-05-21,3.16,3.16,C10216,United Kingdom,28,22,3,Adequate
596428,S10003,PARTY BUNTING,Party,3,2010-05-21,5.07,15.21,C16007,United Kingdom,229,56,6,Adequate
568271,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,2,2010-05-21,3.44,6.88,C14703,Spain,128,80,3,Adequate
516893,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,10,2010-05-21,4.2,41.97,C19464,Spain,114,46,12,Adequate
538851,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,8,2010-05-21,2.36,18.87,C16756,United Kingdom,188,34,9,Adequate
577390,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,12,2010-05-21,1.23,14.78,C18157,United Kingdom,108,85,6,Adequate
560841,S10003,PARTY BUNTING,Party,4,2010-05-21,4.77,19.09,C19553,United Kingdom,229,56,6,Adequate
559868,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2010-05-21,1.23,3.68,C14480,United Kingdom,108,85,6,Adequate
548155,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-05-22,1.8,3.6,C14192,United Kingdom,163,71,12,Adequate
534085,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,4,2010-05-22,3.3,13.19,C18788,United Kingdom,275,90,18,Adequate
596327,S10012,HAND WARMER UNION JACK,Gifts,6,2010-05-22,1.82,10.91,C13981,United Kingdom,254,60,3,Adequate
546869,S10012,HAND WARMER UNION JACK,Gifts,3,2010-05-22,1.92,5.76,C12798,United Kingdom,254,60,3,Adequate
578131,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,24,2010-05-22,1.16,27.87,C14783,United Kingdom,108,85,6,Adequate
518829,S10012,HAND WARMER UNION JACK,Gifts,6,2010-05-22,1.77,10.63,C14738,United Kingdom,254,60,3,Adequate
539129,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-05-22,1.2,12.04,C13578,United Kingdom,237,65,5,Adequate
536340,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,6,2010-05-22,2.76,16.55,C14784,United Kingdom,189,53,4,Adequate
532202,S10012,HAND WARMER UNION JACK,Gifts,2,2010-05-22,1.82,3.64,C15559,United Kingdom,254,60,3,Adequate
578154,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,8,2010-05-22,1.66,13.31,C11752,United Kingdom,163,71,12,Adequate
513551,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-05-23,1.63,3.27,C10699,United Kingdom,163,71,12,Adequate
536691,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2010-05-23,1.56,6.25,C13317,United Kingdom,215,51,16,Adequate
534371,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,3,2010-05-23,2.83,8.5,C10352,United Kingdom,189,53,4,Adequate
559271,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,1,2010-05-23,4.57,4.57,C17165,United Kingdom,114,46,12,Adequate
560026,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2010-05-23,1.7,5.1,C18062,United Kingdom,154,86,9,Adequate
529378,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,2,2010-05-23,3.2,6.4,C18668,Belgium,275,90,18,Adequate
524681,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2010-05-23,1.21,1.21,C19618,United Kingdom,108,85,6,Adequate
570660,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-05-23,1.24,12.36,C14090,United Kingdom,237,65,5,Adequate
595571,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,4,2010-05-23,1.84,7.35,C16809,United Kingdom,280,35,16,Adequate
564937,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-05-23,2.65,7.94,C16134,United Kingdom,144,62,16,Adequate
519930,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,4,2010-05-23,1.81,7.24,C11069,France,280,35,16,Adequate
512675,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,8,2010-05-24,1.3,10.37,C10861,United Kingdom,237,65,5,Adequate
591887,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2010-05-24,1.68,1.68,C10085,United Kingdom,215,51,16,Adequate
529045,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,2010-05-24,1.68,6.72,C16890,United Kingdom,163,71,12,Adequate
572823,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,3,2010-05-24,1.61,4.83,C12641,United Kingdom,163,71,12,Adequate
552331,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,12,2010-05-24,2.54,30.51,C16020,Netherlands,188,34,9,Adequate
531940,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,4,2010-05-24,1.19,4.77,C19441,United Kingdom,237,65,5,Adequate
557031,S10012,HAND WARMER UNION JACK,Gifts,1,2010-05-24,1.85,1.85,C15265,United Kingdom,254,60,3,Adequate
526658,S10002,JUMBO BAG RED RETROSPOT,Bags,3,2010-05-24,1.65,4.94,C17421,Belgium,215,51,16,Adequate
553637,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,6,2010-05-24,2.42,14.55,C17689,United Kingdom,188,34,9,Adequate
595056,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,1,2010-05-24,1.23,1.23,C16785,United Kingdom,108,85,6,Adequate
575604,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,12,2010-05-24,3.25,39.01,C16106,United Kingdom,128,80,3,Adequate
594694,S10003,PARTY BUNTING,Party,1,2010-05-24,4.55,4.55,C16588,United Kingdom,229,56,6,Adequate
547172,S10012,HAND WARMER UNION JACK,Gifts,1,2010-05-24,1.98,1.98,C19077,United Kingdom,254,60,3,Adequate
518769,S10002,JUMBO BAG RED RETROSPOT,Bags,1,2010-05-25,1.61,1.61,C15525,United Kingdom,215,51,16,Adequate
541227,S10003,PARTY BUNTING,Party,6,2010-05-25,4.92,29.51,C13977,United Kingdom,229,56,6,Adequate
547039,S10012,HAND WARMER UNION JACK,Gifts,3,2010-05-25,1.84,5.51,C13386,Netherlands,254,60,3,Adequate
590449,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,1,2010-05-25,4.9,4.9,C14075,United Kingdom,114,46,12,Adequate
585976,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,12,2010-05-25,2.03,24.35,C18254,United Kingdom,280,35,16,Adequate
595327,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,2,2010-05-25,4.28,8.57,C11777,United Kingdom,191,64,15,Adequate
524118,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,2,2010-05-25,3.36,6.73,C14030,United Kingdom,275,90,18,Adequate
549624,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2010-05-25,4.39,8.78,C13205,United Kingdom,114,46,12,Adequate
591387,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,24,2010-05-25,7.1,170.35,C10815,France,196,86,18,Adequate
519366,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,8,2010-05-25,2.51,20.05,C19742,United Kingdom,189,53,4,Adequate
540907,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,8,2010-05-26,1.78,14.21,C16856,Belgium,280,35,16,Adequate
559381,S10004,LUNCH BAG RED RETROSPOT,Bags,1,2010-05-26,1.48,1.48,C16031,United Kingdom,154,86,9,Adequate
582634,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,4,2010-05-26,13.44,53.75,C12209,United Kingdom,90,78,17,Adequate
552905,S10012,HAND WARMER UNION JACK,Gifts,4,2010-05-26,1.89,7.56,C13069,United Kingdom,254,60,3,Adequate
563136,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,3,2010-05-26,12.59,37.77,C18618,United Kingdom,90,78,17,Adequate
535780,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,2,2010-05-26,2.69,5.38,C18215,United Kingdom,144,62,16,Adequate
513788,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,12,2010-05-26,2.6,31.23,C15093,United Kingdom,189,53,4,Adequate
523781,S10010,SET 7 BABUSHKA NESTING BOXES,Toys,1,2010-05-26,7.34,7.34,C15221,United Kingdom,196,86,18,Adequate
581471,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,6,2010-05-26,4.2,25.2,C11304,Germany,114,46,12,Adequate
519619,S10003,PARTY BUNTING,Party,3,2010-05-26,5.14,15.42,C13947,United Kingdom,229,56,6,Adequate
535053,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,6,2010-05-26,2.45,14.68,C17933,United Kingdom,144,62,16,Adequate
544722,S10002,JUMBO BAG RED RETROSPOT,Bags,2,2010-05-27,1.65,3.3,C14394,United Kingdom,215,51,16,Adequate
576592,S10012,HAND WARMER UNION JACK,Gifts,2,2010-05-27,1.94,3.89,C13078,United Kingdom,254,60,3,Adequate
512640,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,4,2010-05-27,1.34,5.34,C17098,Germany,108,85,6,Adequate
562683,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,48,2010-05-27,3.39,162.48,C17706,United Kingdom,128,80,3,Adequate
514427,S10004,LUNCH BAG RED RETROSPOT,Bags,48,2010-05-27,1.68,80.72,C18739,United Kingdom,154,86,9,Adequate
591497,S10012,HAND WARMER UNION JACK,Gifts,2,2010-05-27,1.77,3.53,C16120,United Kingdom,254,60,3,Adequate
575149,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2010-05-27,3.68,3.68,C15522,Spain,275,90,18,Adequate
576068,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2010-05-27,1.64,6.55,C17352,France,215,51,16,Adequate
536628,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,3,2010-05-27,2.56,7.68,C12275,United Kingdom,144,62,16,Adequate
590155,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,8,2010-05-27,2.69,21.55,C17236,United Kingdom,189,53,4,Adequate
588127,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,4,2010-05-27,4.93,19.72,C10196,United Kingdom,114,46,12,Adequate
529652,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,4,2010-05-27,2.47,9.9,C19729,United Kingdom,188,34,9,Adequate
537461,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,6,2010-05-27,1.3,7.79,C19322,United Kingdom,108,85,6,Adequate
564866,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,1,2010-05-28,1.88,1.88,C17313,United Kingdom,280,35,16,Adequate
558875,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,6,2010-05-28,1.24,7.42,C13231,United Kingdom,108,85,6,Adequate
540887,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,4,2010-05-28,1.94,7.74,C10368,United Kingdom,280,35,16,Adequate
538813,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,10,2010-05-28,1.27,12.72,C13228,United Kingdom,237,65,5,Adequate
555430,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,1,2010-05-28,2.62,2.62,C19008,United Kingdom,189,53,4,Adequate
525682,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,2,2010-05-28,1.19,2.38,C11491,United Kingdom,108,85,6,Adequate
565690,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,36,2010-05-28,4.28,154.14,C17027,United Kingdom,191,64,15,Adequate
548568,S10002,JUMBO BAG RED RETROSPOT,Bags,4,2010-05-29,1.72,6.9,C10719,United Kingdom,215,51,16,Adequate
515143,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,24,2010-05-29,1.83,43.88,C12762,United Kingdom,163,71,12,Adequate
536282,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,2010-05-29,1.54,9.24,C14734,France,163,71,12,Adequate
544924,S10004,LUNCH BAG RED RETROSPOT,Bags,24,2010-05-29,1.65,39.65,C18987,United Kingdom,154,86,9,Adequate
585985,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-05-29,1.73,3.46,C12202,United Kingdom,163,71,12,Adequate
535801,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,1,2010-05-29,3.44,3.44,C13207,Belgium,275,90,18,Adequate
585161,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,10,2010-05-29,2.57,25.74,C12503,United Kingdom,188,34,9,Adequate
566092,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,10,2010-05-29,1.29,12.91,C15782,Spain,108,85,6,Adequate
512049,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,6,2010-05-29,2.33,13.98,C16175,United Kingdom,188,34,9,Adequate
585549,S10017,JUMBO SHOPPER VINTAGE RED PAISLEY,Bags,4,2010-05-29,1.76,7.02,C15134,United Kingdom,280,35,16,Adequate
586518,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,24,2010-05-29,2.79,67.03,C11882,United Kingdom,189,53,4,Adequate
561965,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-05-29,1.77,3.55,C19594,United Kingdom,163,71,12,Adequate
560286,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,6,2010-05-29,1.26,7.55,C11987,United Kingdom,237,65,5,Adequate
583289,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,1,2010-05-29,2.72,2.72,C18287,United Kingdom,28,22,3,Adequate
565371,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,1,2010-05-29,1.18,1.18,C10814,Germany,237,65,5,Adequate
524547,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,3,2010-05-30,1.29,3.88,C12660,United Kingdom,108,85,6,Adequate
544744,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,10,2010-05-30,2.51,25.06,C19333,United Kingdom,144,62,16,Adequate
591525,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,8,2010-05-30,2.97,23.74,C12569,United Kingdom,28,22,3,Adequate
578549,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,48,2010-05-30,2.9,139.03,C17347,United Kingdom,189,53,4,Adequate
588034,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,1,2010-05-30,2.3,2.3,C15343,United Kingdom,188,34,9,Adequate
598414,S10004,LUNCH BAG RED RETROSPOT,Bags,3,2010-05-30,1.62,4.85,C17421,United Kingdom,154,86,9,Adequate
597840,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,2,2010-05-30,1.65,3.29,C14018,United Kingdom,163,71,12,Adequate
559358,S10011,GLASS STAR FROSTED T-LIGHT HOLDER,Home Decor,1,2010-05-30,4.33,4.33,C10974,United Kingdom,191,64,15,Adequate
568457,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,2,2010-05-30,4.83,9.66,C11861,United Kingdom,114,46,12,Adequate
590529,S10009,RED WOOLLY HOTTIE WHITE HEART,Gifts,2,2010-05-30,3.14,6.28,C10648,United Kingdom,275,90,18,Adequate
514160,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-05-31,2.95,8.85,C18933,United Kingdom,28,22,3,Adequate
532943,S10015,PINK CHERRY LIGHTS,Lighting,1,2010-05-31,7.25,7.25,C11576,United Kingdom,107,31,4,Adequate
560174,S10015,PINK CHERRY LIGHTS,Lighting,4,2010-05-31,6.31,25.22,C12599,United Kingdom,107,31,4,Adequate
589747,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,24,2010-05-31,2.74,65.79,C14879,United Kingdom,189,53,4,Adequate
566917,S10006,PAPER CHAIN KIT 50S CHRISTMAS,Party,8,2010-05-31,2.39,19.16,C11787,United Kingdom,144,62,16,Adequate
512524,S10003,PARTY BUNTING,Party,10,2010-05-31,4.79,47.91,C10137,United Kingdom,229,56,6,Adequate
559123,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,10,2010-05-31,2.58,25.81,C12056,United Kingdom,28,22,3,Adequate
557098,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-05-31,3.16,9.47,C11831,United Kingdom,28,22,3,Adequate
585192,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,8,2010-05-31,1.23,9.82,C18760,United Kingdom,108,85,6,Adequate
570064,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,8,2010-05-31,1.62,12.97,C14726,United Kingdom,163,71,12,Adequate
557846,S10004,LUNCH BAG RED RETROSPOT,Bags,2,2010-05-31,1.68,3.35,C15894,Germany,154,86,9,Adequate
596447,S10019,BAKING SET 9 PIECE RETROSPOT,Kitchenware,12,2010-05-31,4.41,52.89,C14266,United Kingdom,114,46,12,Adequate
547156,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,3,2010-06-01,1.18,3.54,C19075,United Kingdom,237,65,5,Adequate
581916,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,1,2010-06-01,2.64,2.64,C14607,United Kingdom,188,34,9,Adequate
598708,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,6,2010-06-01,1.84,11.06,C17678,France,163,71,12,Adequate
593761,S10007,CREAM CUPID HEARTS COAT HANGER,Home Decor,6,2010-06-01,2.67,16.01,C14470,United Kingdom,189,53,4,Adequate
548613,S10016,WOODEN PICTURE FRAME WHITE FINISH,Home Decor,4,2010-06-01,2.58,10.32,C11895,United Kingdom,188,34,9,Adequate
534900,S10001,REGENCY CAKESTAND 3 TIER,Kitchenware,2,2010-06-01,12.98,25.95,C18395,United Kingdom,90,78,17,Adequate
547293,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,2010-06-01,1.57,6.28,C14152,United Kingdom,163,71,12,Adequate
596369,S10018,WOODEN FRAME ANTIQUE WHITE,Home Decor,3,2010-06-01,2.81,8.44,C10656,United Kingdom,28,22,3,Adequate
569022,S10013,VINTAGE UNION JACK MEMOBOARD,Stationery,48,2010-06-01,4.08,196.03,C19240,United Kingdom,52,71,8,Low
519711,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,10,2010-06-01,1.16,11.61,C13462,United Kingdom,108,85,6,Adequate
547156,S10014,STRAWBERRY CERAMIC TRINKET BOX,Ceramics,8,2010-06-02,1.39,11.14,C13126,Germany,108,85,6,Adequate
578378,S10000,WHITE HANGING HEART T-LIGHT HOLDER,Home Decor,2,2010-06-02,1.21,2.43,C13024,United Kingdom,237,65,5,Adequate
548300,S10003,PARTY BUNTING,Party,3,2010-06-02,5.34,16.02,C13743,United Kingdom,229,56,6,Adequate
514476,S10008,KNITTED UNION FLAG HOT WATER BOTTLE,Gifts,3,2010-06-02,3.34,10.01,C10071,United Kingdom,128,80,3,Adequate
597239,S10005,ASSORTED COLOUR BIRD ORNAMENT,Home Decor,4,2010-06-02,1.76,7.03,C15653,United Kingdom,163,71,12,Adequate
